id,name,area.name,salary.from,salary.to,salary.currency,salary.gross,employer.name,snippet.requirement,snippet.responsibility,schedule.name
72536771,Manual QA Engineer,Екатеринбург,,,,,Tele2,"Понимание специфики работы компонентов системы биллинга, отвечающих за тарификацию голосового и <highlighttext>data</highlighttext> трафика, трафика в роуминге, работоспособность интеграционных сервисов. ","Заниматься техническим анализом, реализацией (тестирование и внедрение) новых сборок продуктов и услуг полного цикла. Применять алгоритмы и инструменты тестирования с...",Полный день
77215053,Auditor (на Кипр),Москва,,,,,Волчанская Анастасия Александровна,Completed degree in higher education (preferably Finance / Accounting/<highlighttext>Engineering</highlighttext>). Good <highlighttext>data</highlighttext> analysis and problem-solving skills. Highly developed written and...,The Audit Assistant in Finance Department is an intermediate level role responsible for coordination with different Audits (external and internal...,Полный день
76231847,Solution Architect,Москва,,,,,СБЕР,Опыт разработки программного обеспечения на Java / Python или системного анализа от 3-х лет. Опыт проектирования высоконагруженных систем. ,Разработка solution архитектур AI&ML продуктов. Проведение пилотов при выборе технологических решений. Коммуникации с профильными технологическими подразделениями и экспертами кибербезопасности...,Полный день
75700972,Chief Product Officer,Санкт-Петербург,,,,,Техностар,Proven track record of clear communications with C-suite stakeholders and across cross-functional teams. <highlighttext>Data</highlighttext>-driven method for decision...,"...with <highlighttext>Engineering</highlighttext>, Operations, and Marketing teams. Pursue a deep understanding of user and customer needs through research and <highlighttext>data</highlighttext> analysis. ",Полный день
71573026,Системный администратор Linux,Москва,,,,,Сервионика,"Уверенные навыки администрирования ОС Linux (RHEL/Ubuntu). Опыт работы с системами централизованного управления конфигурациями (Ansible, Chef, Puppet, Salt и пр.). ","Администрирование, обеспечение непрерывной и отказоустойчивой работы серверов под управлением ОС Linux, системного ПО. Установка, конфигурация, оптимизация серверных ОС Linux. ",Полный день
77223039,Project Procurement Manager,Санкт-Петербург,,,,,ИТР,Preferably you have a university degree or an equivalent education in mechanical or electrical <highlighttext>engineering</highlighttext> with a further training in...,Issue and keep the purchase orders and other related <highlighttext>data</highlighttext> updated in ERP 1C and Bitrix and in our...,Полный день
77200628,IOS Developer в команду ленты и рекомендаций,Санкт-Петербург,,,,,VK,"Профессионально владеете Objective-C и Swift. Обладаете глубокими знаниями популярных системных UI-фреймворков (UIKit, CoreAnimation). Понимаете жизненный цикл iOS-приложения...",Придерживаемся итерационного подхода в работе над продуктами и осознанного <highlighttext>data</highlighttext>-driven — в принятии решений. Из интересных запусков: создали платформу для...,Полный день
76863732,Ведущий инженер по сопровождению,Москва,,,,,СБЕР,"Начальный опыт работы с Unix системами. Базовые знания SQL. Понимание принципов работы СУБД (Реляционные, NoSQL). Опыт разработки на Python. ","Улучшение функционала сопровождения системы, модернизация систем мониторинга. Автоматизация различных процессов и компонент систем поддержки и мониторинга. Взаимодействие с централизованными инфраструктурными...",Полный день
77002722,Руководитель направления машинного обучения/Machine learning senior engineer,Москва,,,,,Элемент Лизинг,Высшее экономическое/финансовое/техническое/математическое образование. Знание и опыт применения математической статистики и теории вероятностей. Знание Python и основных библиотек...,"Разработка скоринговых и других математических моделей, применимых к бизнес-задачам Компании. Участие во внедрении разработанных моделей в бизнес-процессы Компании...",Полный день
73100948,PHP Developer (команда пользователей и онбординга ВКонтакте),Санкт-Петербург,,,,,VK,"Работали с базами данных (SQL и NoSQL) и индексами. Имеете представление об уязвимостях в коде и знаете, как их не...",Проектировать и разрабатывать новые фичи на PHP согласно целям команды. Внимательно тестировать фичи и контролировать их релизы.,Удаленная работа
73100947,PHP Developer (команда пользователей и онбординга ВКонтакте),Москва,,,,,VK,"Работали с базами данных (SQL и NoSQL) и индексами. Имеете представление об уязвимостях в коде и знаете, как их не...",Проектировать и разрабатывать новые фичи на PHP согласно целям команды. Внимательно тестировать фичи и контролировать их релизы.,Удаленная работа
76672212,Web & Ecom analyst/Веб аналитик/ecom аналитик,Москва,,,,,Туроператор ИНТУРИСТ,"Опыт в настройке аналитических трекеров, Google Tag Manager и <highlighttext>Data</highlighttext> Layer. Опыт дизайна и интерпретации результатов A/B экспериментов. ","на основе анализа поведения пользователей на сайте. Ставить задачи <highlighttext>data</highlighttext>-<highlighttext>инженеру</highlighttext> и аналитику, принимать доработки. Разрабатывать аналитические рекомендации для маркетинговой...",Полный день
77164560,Инвестиционный аналитик Defi (Remote),Санкт-Петербург,,,,,Netex24,"Успешные инвестиции с помощью Web3. Понимание типов протоколов: save, pool, farm, stake, vault.","Взаимодействие с Gas (Использование газа в транзакции, механика gas refund). Работа с цифровой подписью (ecrecover). Создание контрактов (включая create2). ",Удаленная работа
75769974,Старший разработчик Python (аналитическая платформа),Москва,,,,,Okko,Если OOP и SOLID для тебя не пустой звук.,"Распределение задач младшим <highlighttext>инженерам</highlighttext>, составление PDP для младших коллег, review кода коллег. Сбор <highlighttext>data</highlighttext> pipeline для оценки экспериментов и моделей...",Полный день
76674693,Старший разработчик Python (Поиск),Москва,,,,,Okko,Если OOP и SOLID для тебя не пустой звук.,"Распределение задач младшим <highlighttext>инженерам</highlighttext>, составление PDP для младших коллег, review кода коллег. Сбор <highlighttext>data</highlighttext> pipeline для оценки экспериментов и моделей...",Полный день
77130256,Team Lead ML (relocation to Montenegro),Москва,,,,,Hunt For You,"General understanding of IT infrastructure, various <highlighttext>data</highlighttext> source types, development processes etc.. Great to have previous experience in applying <highlighttext>data</highlighttext>...",Be the link from Business departments and IT for ML <highlighttext>Engineers</highlighttext>. Improve internal processes for successful research and implementation to...,Полный день
75422281,Data-инженер DWH/BI,Москва,,,,,MedPoint24,"Опыт разработки аналитических хранилищ данных не менее 2х лет. Знание и опыт внедрения BI систем: PowerBI, Tableau. ",Разработка логики построения и наполнения DWH. Проектирование архитектуры и создание плана развития DWH и BI систем. Создание автоматических заданий для...,Полный день
77134900,DevOps инженер [Кибербезопасность],Москва,,,,,МТС,"Мониторинг: Zabbix, Prometheus, Grafana, ELK, Victoria Metrics, Thanos. Автоматизация и CI/CD: Ansible, GitLab CI/CD. Контейнеризация: Docker, Kubernates. ",...процессов развертывания и тестирования. Сопровождать продуктовую разработку в команде. Развертывать и поддерживать сервисы/бд. RnD в рамках <highlighttext>data</highlighttext> сервисов/инструментов.,Удаленная работа
77115746,System Analyst middle,Москва,,,,,СБЕР,"Опыт программирования на любом языке и способность анализировать код. Владение инструментами Big <highlighttext>Data</highlighttext> (Hadoop, AirFlow, Spark, Kafka). Опыт работы с...","Построение графа связей (более 40 типов связей, ~1 млрд вершин и ~10 млрд ребер). Анализ локаций и построение тепловых карт...",Полный день
71093380,Senior backend developer (JAVA & AWS),Москва,,250000.0,RUR,False,Шарп Девелоперс,Knowledge of Java at least 3 years of commercial experience. Knowledge of AWS and deployment at least 3 years of...,Architecture design and <highlighttext>data</highlighttext> models. Writing code and working on technical solutions to the tasks. Code review. Working closely with...,Удаленная работа
76697656,QA automation engineer (удаленно),Москва,,,,,Межрегиональный ТранзитТелеком (АО МТТ),"Backend – Go (rest/gRPC). Frontend - Vue.js. DB + <highlighttext>Data</highlighttext> Storege – Postgres,MongoDB, Clickhouse, Redis, RabbitMQ, s3 (minio). ","Разработка автоматизированных тестов на python. Поддержка и развитие фреймворка. Проведение функционального, регрессионного, интеграционного и E2E тестирования в рамках...",Удаленная работа
71673341,Руководитель отдела дата разработки,Москва,,,,,ГК АСНА,"Стек технологий, применяемый или планируемый к применению в команде: Parquet\CSV\DBF (dfs, s3), MS SQL Server, Postgres, Clickhouse. ",строим <highlighttext>Data</highlighttext> платформу для работы с данными self-service в любом подразделении бизнеса. - переосмысливаем работу с данными и продвигаем современные...,Удаленная работа
74135634,Системный архитектор,Москва,,,,,Синимекс,"Опыт разработки корпоративных сервисов на Java Spring. Опыт построения решений в одном из подходов: SOA, MSA, EDA. Опыт работы с...","Техлида: выполнять ревью и арх.надзор, помогать разработке или <highlighttext>инженерам</highlighttext> с выбором фреймворка или способом реализации задачи. Аналитика, в части сбора...",Удаленная работа
75618059,Senior Java Developer,Санкт-Петербург,,,,,Axenix (ранее Accenture),"Применяешь на практике Spring Boot, Spring <highlighttext>Data</highlighttext>, Spring Security. Имеешь опыт создания распределённых систем с большой нагрузкой. На всю катушку...","Чувствуешь себя как рыба в воде в Spring и его экосистеме. Проводишь код ревью, быстро выявляешь типичные ошибки в коде. ",Удаленная работа
77114951,Backend Developer (Scala),Москва,,,,,СБЕР,Уверенные знания Scala/Java. Опыт работы с Docker и Kubernetes/OpenShift. Опыт backend приложений с использованием методов функционального программирования. ,"Систему управления кейсами и событиями. Сервисы анализа и скоринга благонадежности. Big <highlighttext>Data</highlighttext> - Hadoop, Spark, Casandra, Elasticsearch. Backend - scala, akka, zio...",Полный день
77093828,Руководитель направления мастер-данных,Москва,,,,,МТС,"Знание принципов и опыт профилирования, стандартизации, очистки, обогащения и дедупликации данных. Широкие знания в области хранения, обработки и поддержки процессов...",Разрабатывать подходы к управлению мастер-данными в соответствии с принципами <highlighttext>Data</highlighttext> Centric и <highlighttext>Data</highlighttext> Mesh. Интегрировать новые подходы в процессы...,Полный день
75917632,BigData Engineer,Москва,,,,,СБЕР (ООО еАптека),"Опыт разработки на Scala или Python (уровень: middle, senior). Опыт разработки на Spark и Spark Structured Streaming. Опыт работы с...","Участвовать в разработке и проектировании потоков данных, алгоритмов загрузки и обработки данных в Hadoop в cтриминговом и батчевом режиме на...",Полный день
75908997,Data Support Analyst (Ташкент),Москва,,,,,«UZUM TECHNOLOGIES».,Опыт анализа текстов будет плюсом. Возможность брать много ответственности — наши <highlighttext>инженеры</highlighttext> самостоятельно драйвят большие и сложные фичи внутри продукта.,,Полный день
77091180,Senior Data Scientist,Москва,,,,,СБЕР,"Профильное высшее образование. Хорошее знание теории вероятностей и статистики. Знание Python и основных библиотек (numpy, pandas, scipy, sklearn). ","Формировать требования к витринам для команды <highlighttext>инженеров</highlighttext>. Участвовать в пилотировании моделей, давать интерпретацию полученных результатов. Анализировать результаты мониторинга работы моделей...",Полный день
77090228,Разработчик Python,Москва,,,,,3LOGIC GROUP,"Опыт работы с ELK, и K8s - приветствуется. Знание SQL, Django - приветствуется. Критическое мышление, <highlighttext>data</highlighttext>-driven подход в работе. ","Создавать сервисы, контролировать качество выпускаемого кода (совместно с тестировщиками). Автоматизировать штатные процедуры CI/CD (с помощью DevOps - <highlighttext>инженеров</highlighttext>). ",Удаленная работа
77088739,Senior Process Engineer,Москва,,,,,ФИЛИАЛ ООО КИТАЙСКАЯ НАЦИОНАЛЬНАЯ ХИМИКО-ИНЖЕНЕРНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ №7,"...Process <highlighttext>Engineering</highlighttext> (Oil & Gas, Petrochemical). At least 7 years experience in Oil&Gas, Petrochemical Industry. Strong understanding of process <highlighttext>engineering</highlighttext>...","...Client in part of Technologies, Process <highlighttext>Engineering</highlighttext>, Design Basis, Scope of Work, Initial <highlighttext>Data</highlighttext>, Kick-off Meeting. Manage, review, coordinate...",Полный день
77070526,Clickhouse Solution Engineer,Москва,,,,,Доценко Дарья,Experience working as a <highlighttext>Data</highlighttext> <highlighttext>Engineer</highlighttext>/DBA. Deep understanding of performance tuning techniques for relational databases. Good understanding of infrastructure...,Advise on the optimal database design by analyzing application behavior and business requirements. Design <highlighttext>data</highlighttext> flow processes. Proactively monitor and...,Удаленная работа
76163947,Руководитель лаборатории искусственного интеллекта,Москва,,,,,РСХБ-Интех,"...производство, логистика, консалтинг в области <highlighttext>Data</highlighttext> Science, Big <highlighttext>Data</highlighttext>. Опыт управления командой DS/ML <highlighttext>инженеров</highlighttext>. Опыт постановки задачи в ИИ...","Лидирование команды профильных специалистов: исследователь ML, исследователь данных, <highlighttext>инженер</highlighttext> ML и другие. Постоянный анализ рынка с целью мониторинга и поиска...",Полный день
76020330,Инженер Oracle,Москва,,,,,"ВСК, САО","Знание Oracle (ролевая модель, системные таблицы, понимание оптимизации запросов, основы разработки, основы администрирования). Понимание контейнеризации Docker. Опыт администрирования Docker Swarm. ","Сопровождение 10 баз данных Oracle объемом до 50Тб. Ведение ролевой модели, контроль нагрузки, помощь в оптимизации запросов, планирование места...",Полный день
74332580,ETL разработчик Hadoop (Решения для моделирования),Санкт-Петербург,,,,,"Иннотех, Группа компаний",Знание Apache Kafka. Знание Docker. Опыт решения ETL/<highlighttext>data</highlighttext> <highlighttext>engineering</highlighttext> задач. Как преимущество: Знание Java. Приветствуется опыт работы с REST...,"Реализацией интеграций в гетерогенной среде с помощью Python/Spark. ETL. Применением моделей в Openshift. Работа с Airflow, написание кастомных операторов...",Удаленная работа
77067959,"Lead SRE Engineer (DataOps Platform, Big Data)",Москва,,,,,МТС,Опыт работы в ИТ от 4 лет. Наличие управленческого опыта. Опыт работы на позиции лидера практики SRE в крупных технологических...,Выстраивать единые методологии управления надежностью для Экосистемы МТС. Определять классы критичности систем и сервисов на основе влияния их простоя на...,Гибкий график
73771758,ETL разработчик Hadoop (Решения для моделирования),Москва,,,,,"Иннотех, Группа компаний",Знание Apache Kafka. Знание Docker. Опыт решения ETL/<highlighttext>data</highlighttext> <highlighttext>engineering</highlighttext> задач. Как преимущество: Знание Java. Приветствуется опыт работы с REST...,"Реализацией интеграций в гетерогенной среде с помощью Python/Spark. ETL. Применением моделей в Openshift. Работа с Airflow, написание кастомных операторов...",Удаленная работа
75936388,Lead Data Scientist,Москва,,,,,СБЕР,"Опыт работы с фреймворками PyTorch/Keras/TF. Знание Linux/Bash. Опыт в <highlighttext>инженерии</highlighttext> данных, построении ETL процессов. Коммуникабельность. ","Управление командой 5-6 человек с разными компетенциями (<highlighttext>Data</highlighttext> Scientist, <highlighttext>Инженеры</highlighttext>, Разработчики) по Scrum. Создание AI продуктов и защита финансового...",Полный день
77049987,Разработчик витрин данных,Екатеринбург,,,,,СБЕР,Высшее техническое образование. - Опыт работы от года в качестве <highlighttext>Data</highlighttext> <highlighttext>Engineer</highlighttext> / <highlighttext>Data</highlighttext> Analyst / ETL Developer. -Знание SQL на экспертном уровне...,"Наша команда занимается развитием отчётности по рисковым страховым продуктам.. Мы - владельцы хранилища данных, и в наши компетенции входит решение всех...",Полный день
77087341,"Lead of Health, Safety and Environment Department",Москва,,,,,Нова Энерджис,"At least 7 years experience in Oil & GAS Industry. Experience in PFP/AFP Fire & Gas detection, Fire Water, Environmental, safety...","Issues assignments and analysis of initial <highlighttext>data</highlighttext>. Supervise / Develope a documents for of RDD/ Detail Design. Review vendors, subcontractors documents. ",Полный день
67773818,Старший продуктовый аналитик в команду «Поиск заказов»,Москва,250000.0,350000.0,RUR,False,Профи (profi.ru),Опыт «промышленного» проведения A/B-тестов — от идеи до анализа результатов. Глубокое понимание статистики и фреймворков проведения экспериментов: потенциальные подводные...,"Погрузиться во все текущие A/B-тесты команды, взять их анализ на себя. Разработать план по улучшению процессов A/B...",Удаленная работа
77087340,"Lead of Health, Safety and Environment Department",Санкт-Петербург,,,,,Нова Энерджис,"At least 7 years experience in Oil & GAS Industry. Experience in PFP/AFP Fire & Gas detection, Fire Water, Environmental, safety...","Issues assignments and analysis of initial <highlighttext>data</highlighttext>. Supervise / Develope a documents for of RDD/ Detail Design. Review vendors, subcontractors documents. ",Полный день
77064169,Системный администратор Linux,Москва,,,,,СБЕР,Опыт работы с Linux на уровне администратора. Опыт работы с CentOS / RHEL / Debian. Опыт разработки скриптов на Bash/Python. ,"Участие в проектах, затрагивающих загрузку, хранение, обработку больших данных в роли <highlighttext>инженера</highlighttext> сопровождения. Мониторинг, диагностика и оперативное устранение проблем в...",Гибкий график
77066171,Администратор баз данных (DBA),Москва,,,,,СБЕР,Опыт сопровождения БД от 1.5 лет. Желание развиваться.,Развертывание и обновление СУБД GreenPlum. Организация и ведение мониторинга. Разрешение инцидентов СУБД. Регламентные работы на СУБД. Резервное копирование/восстановление. ,Полный день
73310991,Системный инженер/Data Center – Infrastructure Expert,Москва,,200000.0,RUR,True,Alta Personnel,Опыт работы по поддержке системной инфраструктуры от 5-х лет. Знание английского языка на уровне Intermediate и выше. ,"Проектирование, развертывание и настройка системной инфраструктуры (on premise & cloud) для продуктов на базе продуктов Microsoft, Linux. Обеспечение непрерывной работоспособности и...",Полный день
77030689,"Разработчик Python, ML платформа и Explainer",Москва,,,,,Ozon,"Airflow, Gitlab CI. Ansible. Jira, Gitlab. Опыт разработки на Python и понимание, почему тесты, линтеры и пр. - это хорошо. ","Участвовать в настройке Yarn кластеров, тестировать новые конфигурации, оптимизировать способы распределения ресурсов. Общаться с DS-<highlighttext>инженерами</highlighttext> и разработчиками платформы, уметь...",Удаленная работа
77030691,"Разработчик Python, ML платформа и Explainer",Санкт-Петербург,,,,,Ozon,"Airflow, Gitlab CI. Ansible. Jira, Gitlab. Опыт разработки на Python и понимание, почему тесты, линтеры и пр. - это хорошо. ","Участвовать в настройке Yarn кластеров, тестировать новые конфигурации, оптимизировать способы распределения ресурсов. Общаться с DS-<highlighttext>инженерами</highlighttext> и разработчиками платформы, уметь...",Удаленная работа
77022996,Data Scientist senior,Москва,,,,,СБЕР,"Хорошие знания Python 3. Опыт работа с Pandas, SQL, Spark/PySpark, Hive и др. инструментами для анализа малых и больших...",Построение воспроизводимых и переиспользуемых решений для работы с данными и моделями. Взаимодействие с командами <highlighttext>инженеров</highlighttext> и участие в интеграции решений...,Полный день
70740546,Инженер HADOOP,Москва,,,,,"СИБУР, Группа компаний","Опыт поддержки HADOOP от 12 <highlighttext>data</highlighttext> хостов и выше. Умение работы с Enterprise версией CDH (Kerberos, ролевая модель, SSL) всех...","Расследование инцидентов от команды разработки и <highlighttext>Data</highlighttext> Science, связанных с производительностью или работоспособностью инфраструктурных компонент УД. Проведение исследований и RND...",Полный день
70740547,Инженер HADOOP,Санкт-Петербург,,,,,"СИБУР, Группа компаний","Опыт поддержки HADOOP от 12 <highlighttext>data</highlighttext> хостов и выше. Умение работы с Enterprise версией CDH (Kerberos, ролевая модель, SSL) всех...","Расследование инцидентов от команды разработки и <highlighttext>Data</highlighttext> Science, связанных с производительностью или работоспособностью инфраструктурных компонент УД. Проведение исследований и RND...",Полный день
77011351,Python Team Lead,Москва,,,,,Improvado KZ,4+ years of commercial software development experience. At least 2 years of experience in Python development. Experience in the...,Participation in creating and developing the backend part of the product (high-load marketing <highlighttext>data</highlighttext> platform). Internal team processes development...,Удаленная работа
76996446,Dаta engineer,Москва,,,,,СБЕР,"Python, знание стандартных структур данных. Опыт работы по направлению работы с данными от 1 года. Хорошее знание SQL: индексы и...",Проектирование хранилища данных. Проектирование и реализация <highlighttext>data</highlighttext>-pipelines. Написание функций и хранимых процедур для преобразования и агрегации данных. ,Полный день
77000754,ETL Разработчик / Data-инженер,Москва,,,,,"РОЛЬФ, группа компаний",Опыт работы в роли Дата <highlighttext>Инженер</highlighttext>/ETL Разработчик – от 3 лет. Опыт работы с одним из промышленных ETL инструментов. ,Поддержка имеющихся ETL процессов в DWH. Разработка новых ETL процессов. Проработка (совместно с архитектором) архитектурных решений для новых ETL процессов. ,Полный день
77068155,SEO Manager,Москва,,,,,Dostavista.ru служба доставки,Strong ability to work through large volumes of <highlighttext>data</highlighttext> to identify SEO opportunities. Proven track record of driving execution with...,"Keep up with industry trends, search <highlighttext>engine</highlighttext> algorithm updates, competitive landscape, by providing Search insights reports on a regular basis.",Полный день
77063768,Senior Android Developer,Москва,,,,,Aram Meem Services,Extensive experience developing applications leveraging remote XML/JSON <highlighttext>data</highlighttext> accessed via RESTful web services. Knowledge of SSL/TLS protocols and...,Write clean code and comprehensive tests. Work with outside <highlighttext>data</highlighttext> sources and APIs. Work on bug fixing and improving app...,Удаленная работа
77019897,QA automation engineer,Москва,,,,,СБЕР,Опыт тестирования не менее 2 лет. Опыт написания автотестов для Java приложений. Знание методов и методик тестирования. Опыт работы с...,Ручное тестирование. Автоматизация тестирования.,Полный день
77033464,QA automation engineer (middle+/senior),Москва,,,,,Right Line,Опыт в области автоматизации функционального тестирования - от 2 лет. Понимание видов автоматизированного тестирования и необходимости их применения. Желание выстраивать процессы...,"Фреймворки: Spring (Boot, Core, MVC, <highlighttext>Data</highlighttext>, Test, Security), Hibernate, Liquibase, Maven. Тесты: jUnit, Mockito, Testcontainers, Wiremock. Базы данных: PostgreSQL, Oracle. ",Удаленная работа
76711521,Инженер по администрированию серверной инфраструктуры Linux,Москва,,200000.0,RUR,True,Alta Personnel,Опыт работы по поддержке серверной инфраструктуры от 3-х лет. Опыт администрирования ОС Microsoft/Linux (RedOS) и понимание принципов работы...,"Администрирование, обеспечение непрерывной и отказоустойчивой работы серверов под управлением ОС Linux (RedOS). Проектирование, развертывание и настройка системной инфраструктуры (on premise...",Полный день
76999055,Project Intern (стажер),Москва,,,,,Air Liquide,Knowledge of technical disciplines and equipment within the framework of speciality. Knowledge of AutoCAD (NanoCAD) and Mathcad. At least 20...,"Support the <highlighttext>Engineering</highlighttext> and Project teams in the small tasks, e.g.: collect and prepare the technical <highlighttext>data</highlighttext> based on...",Полный день
77001995,Ведущий разработчик,Москва,,,,,Ростелеком,"Опыт работы от 3 лет в разработке DWH, ETL. Опыт работы с одной из MPP-систем (Greenplum, Vertica, Teradata, Exadata). ",Разработка интеграции данных. Разработка витрин данных. Ведение документации.,Удаленная работа
76596618,Team Lead Java (to Yerevan),Москва,,,,,BostonGene Technologies,Computer Science degree or related degree. 5+ years experience in Software <highlighttext>Engineering</highlighttext> using Java 8+. Production experience using...,"Experience with Docker and Kubernetes for container and deployment orchestration. Versatile professional environment: bioinformatics, biologists, physicians, and software developers who...",Гибкий график
75840687,Ведущий разработчик C [MTS NaaS],Москва,,,,,МТС,"Знание языков С/C++, RESTful web services, HTTP/1.1, HTTP/2.0 форматов JSON и XML <highlighttext>data</highlighttext> serialization. ","Проектировать, внедрять и развивать облачные решения и сервисы на базе VPP (проект fd.io). Разрабатывать высокопроизводительное программное обеспечение, способное обрабатывать десятки...",Полный день
76998662,Head of Product (Financial Services),Москва,5500.0,,USD,False,Tabby,5+ years as Product Manager. At least 2 years as a product lead leading consumer products in financial services...,Setting high-level Product-<highlighttext>Engineering</highlighttext> objectives and key results. Prioritizing product and <highlighttext>engineering</highlighttext> initiatives based on analytics and research. ,Удаленная работа
77030641,IT-Recruiter,Санкт-Петербург,,,,,Aston,Опыт работы в подборе позиций <highlighttext>Data</highlighttext> и Architect от 2\3-х лет обязательно. Знание различных методологий проведения интервью и...,"Работа с актуальными вакансиями, поиск и подбор персонала на различные позиции IT-специалистов. Анализ требований для поиска, составление портрета кандидата...",Полный день
68786191,Project Manager (B2B Product),Москва,,,,,"Emerging Travel Group (Ostrovok.ru, B2B.Ostrovok, RateHawk, ZenHotels)",Понимание устройства web приложений. Понимание жизненного цикла IT-проекта. <highlighttext>Data</highlighttext>-driven подход в принятии решений. Знание английского языка на уровне...,"Вести проекты по запуску нового функционала от начала до конца. Собирать и прорабатывать бизнес-требования, составлять проектную документацию, ставить задачи...",Удаленная работа
76990052,Product Manager (3D content),Москва,,,,,Hunt For You,"Computer science, natural sciences or <highlighttext>engineering</highlighttext> degree. Product thinking and problem-solving abilities. Ability to utilize user insights, <highlighttext>data</highlighttext>, and...",Plan <highlighttext>engineering</highlighttext> work together with the <highlighttext>Engineering</highlighttext> Lead and other Product Managers. Work with <highlighttext>engineers</highlighttext> to guide feature development. ,Удаленная работа
72124082,Инженер по информационной безопасности,Москва,,,,,Рамакс Интернейшнл,"Высшее техническое образование (желательно в области информационной безопасности либо IT). - Знание основных типов средств защиты и принципов их работы, а...",,Полный день
77020322,"Health and Safety Manager (Uzbekistan,Tashkent)",Москва,,,,,Fersol,Bachelor's Degree. Science/<highlighttext>Engineering</highlighttext> or equivalent with additional professional qualifications in HSE and Fire & Safety Management Systems.,"Analyze occupational health and safety <highlighttext>data</highlighttext> to identify trends, weaknesses of the system, and root causes of incidents in order...",Полный день
74046414,Data Analyst,Москва,,,,,СБЕР,"Уверенное знание SQL и Python, владение Git. Опыт работы в Hadoop (Hive, Spark), PostgreSQL. Опыт построения ETL пайпланов. ",Участие в проекте по реализации базового слоя данных Блока Сеть Продаж – анализ и контроль процесса прототипирование витрин данных по продуктам. ,Полный день
77024148,Middle Front-End Engineer (Vue. js),Москва,,,,,Quadcode,"Understanding of Vue.js components, templates, reactive <highlighttext>data</highlighttext> binding, lifecycle methods and directives. Experience with build tools such as Webpack and...","Development of web-based applications. Writing clean, efficient, scalable, and testable code using Vue.js. Implementation of new features as well...",Полный день
77020364,"Health and Safety Manager (Uzbekistan,Tashkent)",Санкт-Петербург,,,,,Fersol,Bachelor's Degree. Science/<highlighttext>Engineering</highlighttext> or equivalent with additional professional qualifications in HSE and Fire & Safety Management Systems.,"Analyze occupational health and safety <highlighttext>data</highlighttext> to identify trends, weaknesses of the system, and root causes of incidents in order...",Полный день
75716068,Инженер-конструктор,Санкт-Петербург,,,,,Нова Энерджис,"Work experience of at least 2 years in a similar position, general experience in <highlighttext>engineering</highlighttext> companies for at least 5...",Preparation of the list and collection of initial <highlighttext>data</highlighttext> for design. Survey of existing production facilities to collect initial <highlighttext>data</highlighttext>. ,Полный день
76971159,Инженер по сопровождению,Санкт-Петербург,,,,,СБЕР,"Опыт IT Support от 3х лет. Знание SQL, хороший уровень. Желательно знание теории построения Хранилищ (Relational, MPP). ",...и эксплуатации <highlighttext>data</highlighttext>-продуктов. Настройка подписок на данные из Фабрики Данных. Аналитическая работа с базой знаний по <highlighttext>data</highlighttext>-продуктам. ,Полный день
76963262,Team Lead DS NLP,Москва,,,,,СБЕР,"Отличное знание одного PyTorch, Numpy, Sklearn, Pandas. Опыт разработки/обучения/внедрения одной или нескольких типов моделей: Text classification, NER, QA. ",Руководство командой ML-<highlighttext>Engineer</highlighttext>’ов (до 7 человек. Развитие собственного фреймворка для NLP и NER задач - AutoNER. Research Zero- и...,Полный день
76984295,"Инвестиционный аналитик Defi (Офис, Москва м.Динамо)",Москва,,,,,Netex24,"Успешные инвестиции с помощью Web3. Понимание типов протоколов: save, pool, farm, stake, vault.","Взаимодействие с Gas (Использование газа в транзакции, механика gas refund). Работа с цифровой подписью (ecrecover). Создание контрактов (включая create2). ",Полный день
76987830,Старший менеджер продукта Supply/Demand,Москва,,,,,СберМаркет,"Уверенное понимание основных концепций <highlighttext>Data</highlighttext> Science, статистического моделирования, машинного обучения и визуализации данных. Умение принимать <highlighttext>data</highlighttext>-driven продуктовые решения и...",Определять стратегию развития и бэклог продукта. Вместе с командой ML-<highlighttext>инженеров</highlighttext> транслировать бизнес-цели и потребности стейкхолдеров в технические требования. ,Полный день
